Book_ID,Keyword,Etext Number,Authors,LoCC,Published Year,Author Gender,Assigned_Gender,Character_Name,Verb,Role,Agency,Power,Sentiment
33234,opium,33234,"Rives, Amélie",PS,1915,female,Male,Signore,give,theme,,-1.0,0.233333333333
33234,opium,33234,"Rives, Amélie",PS,1915,female,Male,Signore,promise,agent,1.0,0.0,0.5
33234,opium,33234,"Rives, Amélie",PS,1915,female,Male,Signore,go,agent,0.0,0.0,0.133333333333
33234,opium,33234,"Rives, Amélie",PS,1915,female,Male,Signore,go,agent,0.0,0.0,0.133333333333
33234,opium,33234,"Rives, Amélie",PS,1915,female,Male,Signore,return,agent,1.0,1.0,0.233333333333
33234,opium,33234,"Rives, Amélie",PS,1915,female,Male,Signore,suggest,agent,1.0,1.0,0.4
33234,opium,33234,"Rives, Amélie",PS,1915,female,Male,Signore,come,agent,1.0,,0.3
33234,opium,33234,"Rives, Amélie",PS,1915,female,Male,Signore,limp,agent,-1.0,,
33234,opium,33234,"Rives, Amélie",PS,1915,female,Male,Signore,hail,theme,,1.0,0.366666666667
33234,opium,33234,"Rives, Amélie",PS,1915,female,Male,Camenis,come,agent,1.0,,0.3
33234,opium,33234,"Rives, Amélie",PS,1915,female,Male,Camenis,ask,agent,1.0,-1.0,0.166666666667
33234,opium,33234,"Rives, Amélie",PS,1915,female,Male,Camenis,tell,theme,,0.0,0.3
33234,opium,33234,"Rives, Amélie",PS,1915,female,Male,Camenis,escape,agent,1.0,0.0,0.233333333333
33234,opium,33234,"Rives, Amélie",PS,1915,female,Male,Camenis,hesitate,agent,-1.0,,0.0
33234,opium,33234,"Rives, Amélie",PS,1915,female,Male,Camenis,take,agent,1.0,0.0,0.6
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Drugs,say,agent,1.0,0.0,0.166666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Drugs,say,agent,1.0,0.0,0.166666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Drugs,say,agent,1.0,0.0,0.166666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Drugs,say,agent,1.0,0.0,0.166666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Drugs,repeat,agent,1.0,-1.0,0.366666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Drugs,move,agent,1.0,1.0,0.133333333333
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Drugs,say,agent,1.0,0.0,0.166666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Drugs,turn,agent,1.0,1.0,0.166666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Drugs,think,agent,1.0,0.0,0.2
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Chesney,say,agent,1.0,0.0,0.166666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Chesney,hear,theme,,1.0,0.0666666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Chesney,say,agent,1.0,0.0,0.166666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Chesney,sit,agent,-1.0,,0.166666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Chesney,turn,agent,1.0,1.0,0.166666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Chesney,ask,agent,1.0,-1.0,0.166666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Male,Hopkins,order,agent,1.0,1.0,-0.133333333333
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Male,Hopkins,say,agent,1.0,0.0,0.166666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Male,Hopkins,stop,agent,1.0,1.0,0.0333333333333
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Male,Hopkins,say,agent,1.0,0.0,0.166666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Male,Hopkins,give,agent,1.0,1.0,0.4
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Male,Hopkins,leave,agent,0.0,1.0,0.0666666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Male,Hopkins,say,agent,1.0,0.0,0.166666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Male,Hopkins,keep,theme,,-1.0,0.566666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Male,Hopkins,reason,theme,,,
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Gaynor,feel,agent,0.0,0.0,0.366666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Gaynor,give,agent,1.0,1.0,0.4
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Gaynor,feel,agent,0.0,0.0,0.366666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Gaynor,hand,agent,1.0,1.0,0.333333333333
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Anne,say,agent,1.0,0.0,0.166666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Anne,tell,theme,,0.0,0.3
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Anne,add,agent,1.0,1.0,0.366666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Anne,go,agent,0.0,0.0,0.133333333333
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Anne,chagrin,theme,,,
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Anne,feel,agent,0.0,0.0,0.366666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Anne,content,agent,,,
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Anne,sit,agent,-1.0,,0.166666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Female,Anne,hear,agent,-1.0,-1.0,0.3
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Male,Anonymous,grow,agent,1.0,,0.633333333333
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Male,Anonymous,sit,agent,-1.0,,0.166666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Male,Anonymous,clasp,agent,1.0,1.0,
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Male,Anonymous,articulate,agent,,,
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Male,Anonymous,say,agent,1.0,0.0,0.166666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Male,Anonymous,say,agent,1.0,0.0,0.166666666667
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Male,Anonymous,toss,agent,1.0,1.0,0.3
33234,morphine,33234,"Rives, Amélie",PS,1915,female,Male,Anonymous,say,agent,1.0,0.0,0.166666666667
33264,opium,33264,"Cooper, Elizabeth",PS,1915,female,Male,Will,have,agent,,,0.333333333333
33264,opium,33264,"Cooper, Elizabeth",PS,1915,female,Male,Will,explain,agent,1.0,-1.0,0.433333333333
33298,narcotic,33298,"Le Queux, William",PR,1909,male,Male,Van Nierop,usher,agent,0.0,1.0,
33298,narcotic,33298,"Le Queux, William",PR,1909,male,Male,Van Nierop,say,agent,1.0,0.0,0.166666666667
33298,narcotic,33298,"Le Queux, William",PR,1909,male,Male,Van Nierop,delay,theme,,-1.0,-0.333333333333
33298,narcotic,33298,"Le Queux, William",PR,1909,male,Male,Van Nierop,offer,agent,1.0,1.0,0.533333333333
33298,narcotic,33298,"Le Queux, William",PR,1909,male,Male,Van Nierop,shuffle,agent,1.0,1.0,
33356,opium,33356,"Compton-Rickett, Arthur",PR,1906,male,Male,Vagabond,touch,agent,1.0,-1.0,0.166666666667
33356,opium,33356,"Compton-Rickett, Arthur",PR,1906,male,Male,Vagabond,live,agent,0.0,0.0,0.466666666667
33356,opium,33356,"Compton-Rickett, Arthur",PR,1906,male,Male,Freeman,show,agent,1.0,1.0,0.3
33356,opium,33356,"Compton-Rickett, Arthur",PR,1906,male,Male,Freeman,have,agent,,,0.333333333333
33356,opium,33356,"Compton-Rickett, Arthur",PR,1906,male,Male,Freeman,impress,theme,,0.0,0.433333333333
33356,opium,33356,"Compton-Rickett, Arthur",PR,1906,male,Male,Freeman,have,agent,,,0.333333333333
33356,opium,33356,"Compton-Rickett, Arthur",PR,1906,male,Male,Kubla Khan,feel,agent,0.0,0.0,0.366666666667
33356,opium,33356,"Compton-Rickett, Arthur",PR,1906,male,Male,Kubla Khan,see,agent,-1.0,0.0,0.433333333333
33356,opium,33356,"Compton-Rickett, Arthur",PR,1906,male,Male,Kubla Khan,feel,agent,0.0,0.0,0.366666666667
33356,opium,33356,"Compton-Rickett, Arthur",PR,1906,male,Male,Kubla Khan,see,agent,-1.0,0.0,0.433333333333
33356,opium,33356,"Compton-Rickett, Arthur",PR,1906,male,Male,Kubla Khan,take,agent,1.0,0.0,0.6
33356,opium,33356,"Compton-Rickett, Arthur",PR,1906,male,Male,Kubla Khan,imply,agent,-1.0,1.0,0.4
33356,opium,33356,"Compton-Rickett, Arthur",PR,1906,male,Male,Jones,take,agent,1.0,0.0,0.6
33356,opium,33356,"Compton-Rickett, Arthur",PR,1906,male,Male,Jones,imply,agent,-1.0,1.0,0.4
33356,opium,33356,"Compton-Rickett, Arthur",PR,1906,male,Male,Kubla Khan,imply,agent,-1.0,1.0,0.4
33356,opium,33356,"Compton-Rickett, Arthur",PR,1906,male,Male,Kubla Khan,tell,agent,1.0,0.0,0.266666666667
33356,opium,33356,"Compton-Rickett, Arthur",PR,1906,male,Male,Kubla Khan,cure,agent,1.0,1.0,
33356,narcotic,33356,"Compton-Rickett, Arthur",PR,1906,male,Male,Vagabond,touch,agent,1.0,-1.0,0.166666666667
33356,narcotic,33356,"Compton-Rickett, Arthur",PR,1906,male,Male,Vagabond,live,agent,0.0,0.0,0.466666666667
33400,morphine,33400,"Dodd, Lee Wilson",PS,1920,male,Male,Final Note,manage,agent,1.0,1.0,0.466666666667
33400,morphine,33400,"Dodd, Lee Wilson",PS,1920,male,Male,Final Note,suffer,agent,-1.0,-1.0,0.333333333333
33466,opium,33466,"Reeve, Arthur B. (Arthur Benjamin)",PS,1916,male,Male,Narcophin,resume,agent,0.0,1.0,0.3
33466,opium,33466,"Reeve, Arthur B. (Arthur Benjamin)",PS,1916,male,Male,Narcophin,use,agent,1.0,1.0,0.166666666667
33466,opium,33466,"Reeve, Arthur B. (Arthur Benjamin)",PS,1916,male,Male,Narcophin,preserve,agent,1.0,1.0,0.3
33466,opium,33466,"Reeve, Arthur B. (Arthur Benjamin)",PS,1916,male,Male,Narcophin,mutter,agent,0.0,0.0,
33466,opium,33466,"Reeve, Arthur B. (Arthur Benjamin)",PS,1916,male,Male,Narcophin,add,agent,1.0,1.0,0.366666666667
33466,opium,33466,"Reeve, Arthur B. (Arthur Benjamin)",PS,1916,male,Male,Narcophin,answer,agent,0.0,-1.0,0.333333333333
33466,opium,33466,"Reeve, Arthur B. (Arthur Benjamin)",PS,1916,male,Male,Narcophin,reply,agent,-1.0,0.0,0.1
33466,opium,33466,"Reeve, Arthur B. (Arthur Benjamin)",PS,1916,male,Male,Narcophin,go,agent,0.0,0.0,0.133333333333
33466,heroin,33466,"Reeve, Arthur B. (Arthur Benjamin)",PS,1916,male,Male,Broadhurst,say,agent,1.0,0.0,0.166666666667
33466,heroin,33466,"Reeve, Arthur B. (Arthur Benjamin)",PS,1916,male,Male,Broadhurst,find,agent,0.0,0.0,0.3
33466,heroin,33466,"Reeve, Arthur B. (Arthur Benjamin)",PS,1916,male,Male,Broadhurst,take,agent,1.0,0.0,0.6
33466,heroin,33466,"Reeve, Arthur B. (Arthur Benjamin)",PS,1916,male,Male,Broadhurst,inject,agent,1.0,1.0,0.3
33482,narcotic,33482,"Macaulay, Rose",PR,1907,female,Female,Betty,hurt,theme,,-1.0,-0.166666666667
33482,narcotic,33482,"Macaulay, Rose",PR,1907,female,Female,Betty,say,agent,1.0,0.0,0.166666666667
33482,narcotic,33482,"Macaulay, Rose",PR,1907,female,Female,Betty,seek,agent,1.0,-1.0,0.333333333333
33482,narcotic,33482,"Macaulay, Rose",PR,1907,female,Female,Betty,know,agent,-1.0,1.0,0.5
33482,narcotic,33482,"Macaulay, Rose",PR,1907,female,Female,Betty,think,agent,1.0,0.0,0.2
33482,narcotic,33482,"Macaulay, Rose",PR,1907,female,Female,Betty,read,agent,0.0,1.0,0.233333333333
33482,narcotic,33482,"Macaulay, Rose",PR,1907,female,Female,Betty,turn,agent,1.0,1.0,0.166666666667
33490,narcotic,33490,"Thurston, Katherine Cecil",PR,1905,female,Female,Molyneaux,retire,agent,1.0,1.0,
33490,narcotic,33490,"Thurston, Katherine Cecil",PR,1905,female,Female,Molyneaux,glance,agent,-1.0,,
33490,narcotic,33490,"Thurston, Katherine Cecil",PR,1905,female,Female,Molyneaux,sit,agent,-1.0,,0.166666666667
33490,narcotic,33490,"Thurston, Katherine Cecil",PR,1905,female,Female,Molyneaux,divine,agent,,,
33499,opium,33499,"Thanet, Octave",PS,1911,female,Female,Darter,doctor,theme,,,
33499,opium,33499,"Thanet, Octave",PS,1911,female,Female,Darter,put,theme,,-1.0,0.266666666667
33499,opium,33499,"Thanet, Octave",PS,1911,female,Female,Darter,give,agent,1.0,1.0,0.4
33499,opium,33499,"Thanet, Octave",PS,1911,female,Female,Darter,give,theme,,-1.0,0.233333333333
33499,opium,33499,"Thanet, Octave",PS,1911,female,Female,Darter,lay,theme,,,0.166666666667
33499,opium,33499,"Thanet, Octave",PS,1911,female,Female,Darter,burn,agent,1.0,1.0,-0.333333333333
33499,opium,33499,"Thanet, Octave",PS,1911,female,Female,Darter,torment,theme,,-1.0,
33499,opium,33499,"Thanet, Octave",PS,1911,female,Female,Darter,have,agent,,,0.333333333333
33499,opium,33499,"Thanet, Octave",PS,1911,female,Female,Darter,do,agent,1.0,1.0,
33499,morphine,33499,"Thanet, Octave",PS,1911,female,Male,"himself--""I'll",thank,agent,1.0,-1.0,0.666666666667
33499,morphine,33499,"Thanet, Octave",PS,1911,female,Male,"himself--""I'll",thank,theme,,1.0,0.733333333333
33499,morphine,33499,"Thanet, Octave",PS,1911,female,Male,"himself--""I'll",think,agent,1.0,0.0,0.2
33499,morphine,33499,"Thanet, Octave",PS,1911,female,Male,"himself--""I'll",turn,agent,1.0,1.0,0.166666666667
33499,morphine,33499,"Thanet, Octave",PS,1911,female,Male,"himself--""I'll",give,theme,,-1.0,0.233333333333
33499,morphine,33499,"Thanet, Octave",PS,1911,female,Male,"himself--""I'll",need,agent,-1.0,-1.0,0.366666666667
33499,morphine,33499,"Thanet, Octave",PS,1911,female,Male,"himself--""I'll",talk,agent,1.0,,0.166666666667
33499,morphine,33499,"Thanet, Octave",PS,1911,female,Female,Darter,fret,theme,,,
33499,morphine,33499,"Thanet, Octave",PS,1911,female,Female,Darter,have,agent,,,0.333333333333
33499,morphine,33499,"Thanet, Octave",PS,1911,female,Female,Darter,give,agent,1.0,1.0,0.4
33499,morphine,33499,"Thanet, Octave",PS,1911,female,Female,Darter,tell,theme,,0.0,0.3
33499,morphine,33499,"Thanet, Octave",PS,1911,female,Female,Darter,tell,theme,,0.0,0.3
33499,morphine,33499,"Thanet, Octave",PS,1911,female,Female,Darter,feel,agent,0.0,0.0,0.366666666667
33499,morphine,33499,"Thanet, Octave",PS,1911,female,Female,Darter,marry,theme,,0.0,0.5
33499,morphine,33499,"Thanet, Octave",PS,1911,female,Female,Darter,tell,theme,,0.0,0.3
33538,laudanum,33538,"George, Walter Lionel",PR,1911,male,Male,Betty,prescribe,agent,1.0,1.0,0.366666666667
33538,laudanum,33538,"George, Walter Lionel",PR,1911,male,Male,Betty,break,agent,1.0,1.0,-0.0666666666667
33538,narcotic,33538,"George, Walter Lionel",PR,1911,male,Female,Cairns,ask,agent,1.0,-1.0,0.166666666667
33538,narcotic,33538,"George, Walter Lionel",PR,1911,male,Male,Anonymous,feel,agent,0.0,0.0,0.366666666667
33538,narcotic,33538,"George, Walter Lionel",PR,1911,male,Male,Anonymous,reach,agent,1.0,-1.0,0.3
33538,narcotic,33538,"George, Walter Lionel",PR,1911,male,Male,Anonymous,disturb,theme,,0.0,0.433333333333
33538,narcotic,33538,"George, Walter Lionel",PR,1911,male,Male,Anonymous,ask,agent,1.0,-1.0,0.166666666667
33538,narcotic,33538,"George, Walter Lionel",PR,1911,male,Male,Anonymous,love,agent,1.0,0.0,0.566666666667
33538,narcotic,33538,"George, Walter Lionel",PR,1911,male,Male,Anonymous,enwrap,theme,,,
33538,narcotic,33538,"George, Walter Lionel",PR,1911,male,Male,Anonymous,try,agent,1.0,0.0,0.266666666667
33538,narcotic,33538,"George, Walter Lionel",PR,1911,male,Male,Anonymous,refuse,agent,1.0,1.0,0.233333333333
33538,narcotic,33538,"George, Walter Lionel",PR,1911,male,Male,Anonymous,find,agent,0.0,0.0,0.3
33538,narcotic,33538,"George, Walter Lionel",PR,1911,male,Male,Anonymous,write,agent,1.0,1.0,0.466666666667
33538,narcotic,33538,"George, Walter Lionel",PR,1911,male,Male,Anonymous,resign,agent,0.0,,-0.0333333333333
33538,narcotic,33538,"George, Walter Lionel",PR,1911,male,Male,Anonymous,exaggerate,agent,1.0,0.0,-0.133333333333
33538,narcotic,33538,"George, Walter Lionel",PR,1911,male,Female,Victoria,know,agent,-1.0,1.0,0.5
33538,narcotic,33538,"George, Walter Lionel",PR,1911,male,Female,Victoria,realise,agent,0.0,0.0,
33538,narcotic,33538,"George, Walter Lionel",PR,1911,male,Female,Victoria,count,agent,0.0,0.0,0.233333333333
33538,narcotic,33538,"George, Walter Lionel",PR,1911,male,Female,Victoria,have,agent,,,0.333333333333
33542,laudanum,33542,"Pain, Barry",PR,1913,male,Male,Anonymous,have,agent,,,0.333333333333
33542,laudanum,33542,"Pain, Barry",PR,1913,male,Male,Anonymous,have,agent,,,0.333333333333
33542,laudanum,33542,"Pain, Barry",PR,1913,male,Male,Anonymous,picture,agent,0.0,0.0,
33542,laudanum,33542,"Pain, Barry",PR,1913,male,Male,Anonymous,hear,agent,-1.0,-1.0,0.3
33542,laudanum,33542,"Pain, Barry",PR,1913,male,Male,Anonymous,go,agent,0.0,0.0,0.133333333333
33542,laudanum,33542,"Pain, Barry",PR,1913,male,Male,Anonymous,seek,agent,1.0,-1.0,0.333333333333
33542,laudanum,33542,"Pain, Barry",PR,1913,male,Male,Anonymous,raise,agent,1.0,1.0,0.233333333333
33542,laudanum,33542,"Pain, Barry",PR,1913,male,Male,Anonymous,hear,agent,-1.0,-1.0,0.3
33542,laudanum,33542,"Pain, Barry",PR,1913,male,Male,Anonymous,hesitate,agent,-1.0,,0.0
33542,laudanum,33542,"Pain, Barry",PR,1913,male,Male,Anonymous,go,agent,0.0,0.0,0.133333333333
33542,laudanum,33542,"Pain, Barry",PR,1913,male,Male,Anonymous,note,agent,0.0,-1.0,0.233333333333
33542,laudanum,33542,"Pain, Barry",PR,1913,male,Male,Anonymous,step,agent,1.0,,0.433333333333
33542,laudanum,33542,"Pain, Barry",PR,1913,male,Male,Anonymous,slip,agent,1.0,1.0,-0.1
33542,laudanum,33542,"Pain, Barry",PR,1913,male,Male,Anonymous,pour,agent,1.0,1.0,0.333333333333
33542,laudanum,33542,"Pain, Barry",PR,1913,male,Male,Anonymous,fail,theme,,-1.0,-0.0333333333333
33542,laudanum,33542,"Pain, Barry",PR,1913,male,Male,Anonymous,have,agent,,,0.333333333333
33542,laudanum,33542,"Pain, Barry",PR,1913,male,Male,Anonymous,go,agent,0.0,0.0,0.133333333333
33542,laudanum,33542,"Pain, Barry",PR,1913,male,Male,Anonymous,open,agent,1.0,1.0,0.333333333333
33542,laudanum,33542,"Pain, Barry",PR,1913,male,Male,Anonymous,find,theme,,0.0,0.466666666667
33542,narcotic,33542,"Pain, Barry",PR,1913,male,Male,he,do,agent,1.0,1.0,
33542,narcotic,33542,"Pain, Barry",PR,1913,male,Male,he,hand,agent,1.0,1.0,0.333333333333
33542,narcotic,33542,"Pain, Barry",PR,1913,male,Male,he,say,agent,1.0,0.0,0.166666666667
33542,narcotic,33542,"Pain, Barry",PR,1913,male,Male,he,eat,agent,1.0,1.0,0.266666666667
33542,narcotic,33542,"Pain, Barry",PR,1913,male,Male,he,whisk,agent,1.0,1.0,
33542,narcotic,33542,"Pain, Barry",PR,1913,male,Male,he,say,agent,1.0,0.0,0.166666666667
33556,soporific,33556,"Lever, Charles James",PR,1857,male,Male,Stuttgard,write,agent,1.0,1.0,0.466666666667
33556,soporific,33556,"Lever, Charles James",PR,1857,male,Male,Stuttgard,look,agent,0.0,0.0,0.333333333333
33556,soporific,33556,"Lever, Charles James",PR,1857,male,Male,Stuttgard,say,agent,1.0,0.0,0.166666666667
33556,soporific,33556,"Lever, Charles James",PR,1857,male,Male,Stuttgard,sleep,agent,-1.0,,0.533333333333
33556,soporific,33556,"Lever, Charles James",PR,1857,male,Male,Stuttgard,take,agent,1.0,0.0,0.6
33556,soporific,33556,"Lever, Charles James",PR,1857,male,Male,Stuttgard,madden,theme,,,
33556,soporific,33556,"Lever, Charles James",PR,1857,male,Male,Stuttgard,deem,agent,1.0,1.0,0.3
33556,soporific,33556,"Lever, Charles James",PR,1857,male,Male,Stuttgard,send,theme,,-1.0,0.333333333333
33556,soporific,33556,"Lever, Charles James",PR,1857,male,Male,Stuttgard,lay,agent,1.0,,0.3
33556,soporific,33556,"Lever, Charles James",PR,1857,male,Male,Stuttgard,strike,theme,,-1.0,0.333333333333
33556,soporific,33556,"Lever, Charles James",PR,1857,male,Male,Stuttgard,say,agent,1.0,0.0,0.166666666667
33601,anodyne,33601,"Reed, Myrtle",PS,1904,female,Female,Iris,surround,theme,,-1.0,0.133333333333
33601,anodyne,33601,"Reed, Myrtle",PS,1904,female,Female,Iris,love,theme,,0.0,0.6
33601,anodyne,33601,"Reed, Myrtle",PS,1904,female,Female,Iris,remember,agent,0.0,0.0,0.5
33616,opium,33616,"Long, John Luther",PS,1906,male,Male,Kondo,retake,agent,,,
33616,opium,33616,"Long, John Luther",PS,1906,male,Male,Kondo,miss,agent,-1.0,-1.0,0.266666666667
33616,opium,33616,"Long, John Luther",PS,1906,male,Male,Kondo,look,agent,0.0,0.0,0.333333333333
33616,opium,33616,"Long, John Luther",PS,1906,male,Male,Kondo,convince,theme,,-1.0,0.4
33616,opium,33616,"Long, John Luther",PS,1906,male,Male,Kondo,sleep,agent,-1.0,,0.533333333333
33616,opium,33616,"Long, John Luther",PS,1906,male,Male,Kondo,think,agent,1.0,0.0,0.2
33616,opium,33616,"Long, John Luther",PS,1906,male,Male,Kondo,awake,agent,1.0,,
33616,opium,33616,"Long, John Luther",PS,1906,male,Male,Kondo,forget,agent,-1.0,1.0,-0.0666666666667
33616,opium,33616,"Long, John Luther",PS,1906,male,Male,Kondo,shout,agent,1.0,1.0,0.366666666667
33616,opium,33616,"Long, John Luther",PS,1906,male,Male,Kondo,grip,agent,1.0,1.0,
33616,opium,33616,"Long, John Luther",PS,1906,male,Male,Kondo,live,agent,0.0,0.0,0.466666666667
33622,narcotic,33622,"Tracy, Louis",PR,1914,male,Male,Irene,think,agent,1.0,0.0,0.2
33622,narcotic,33622,"Tracy, Louis",PR,1914,male,Male,Irene,dose,theme,,,
33622,narcotic,33622,"Tracy, Louis",PR,1914,male,Male,Irene,say,agent,1.0,0.0,0.166666666667
33622,narcotic,33622,"Tracy, Louis",PR,1914,male,Male,Irene,imply,agent,-1.0,1.0,0.4
33623,opium,33623,"Bangs, John Kendrick",PS,1904,male,Male,Dreamaline,take,theme,,0.0,0.5
33623,opium,33623,"Bangs, John Kendrick",PS,1904,male,Male,Dreamaline,stimulate,agent,1.0,0.0,0.266666666667
33623,opium,33623,"Bangs, John Kendrick",PS,1904,male,Male,Dreamaline,sacrifice,agent,1.0,1.0,0.1
33623,opium,33623,"Bangs, John Kendrick",PS,1904,male,Male,Dreamaline,take,agent,1.0,0.0,0.6
33623,opium,33623,"Bangs, John Kendrick",PS,1904,male,Male,Dreamaline,rave,agent,1.0,,
33623,opium,33623,"Bangs, John Kendrick",PS,1904,male,Male,Dreamaline,kill,theme,,-1.0,0.0666666666667
33623,opium,33623,"Bangs, John Kendrick",PS,1904,male,Male,Dreamaline,have,agent,,,0.333333333333
33645,heroin,33645,"Stringer, Arthur",PS,1919,male,Male,Coke Whelan,talk,agent,1.0,,0.166666666667
33645,heroin,33645,"Stringer, Arthur",PS,1919,male,Male,Coke Whelan,bring,theme,,-1.0,0.2
33645,heroin,33645,"Stringer, Arthur",PS,1919,male,Male,Coke Whelan,call,theme,,1.0,0.166666666667
33645,heroin,33645,"Stringer, Arthur",PS,1919,male,Male,Coke Whelan,kill,agent,1.0,1.0,-0.666666666667
33645,heroin,33645,"Stringer, Arthur",PS,1919,male,Male,Coke Whelan,make,agent,1.0,1.0,0.1
