Unnamed: 0,Book_ID,Keyword,Snippet,Etext Number,Authors,LoCC,Published Year,Author Gender,Assigned_Gender,Character_Name,snippet_id,document,LoCC_group,Period,sentence_id,sentence_number,contains_target_term,near_target_term,bertopic_topic,bertopic_topic_probability,model_group
22,145,opium,He insisted on the risk of not ceasing; and repeated his order that no alcohol should be given.,145,"Eliot, George",PR,1871,female,Male,Lydgate,21,he insisted on the risk of not ceasing and repeated his order that no alcohol should be given,English Literature,1850-1880,21_6,6,False,True,12,0.9149730219857904,context_leaf_mcs60_ms1_nn10
24,145,opium,"Abel, who, if necessary, could call her husband.",145,"Eliot, George",PR,1871,female,Male,Abel,22,abel who if necessary could call her husband,English Literature,1850-1880,22_2,2,False,True,57,1.0,context_leaf_mcs60_ms1_nn10
24,145,opium,"At six o’clock, Raffles, having had only fitful perturbed snatches of sleep, from which he waked with fresh restlessness and perpetual cries that he was sinking away, Bulstrode began to administer the opium according to Lydgate’s directions.",145,"Eliot, George",PR,1871,female,Male,Abel,22,at six o clock raffles having had only fitful perturbed snatches of sleep from which he waked with fresh restlessness and perpetual cries that he was sinking away bulstrode began to administer the opium according to lydgate s directions,English Literature,1850-1880,22_3,3,True,True,41,1.0,context_leaf_mcs60_ms1_nn10
24,145,opium,At the end of half an hour or more he called Mrs.,145,"Eliot, George",PR,1871,female,Male,Abel,22,at the end of half an hour or more he called mrs,English Literature,1850-1880,22_4,4,False,True,34,0.7836172583756912,context_leaf_mcs60_ms1_nn10
24,145,opium,"Abel had not before known anything of Lydgate’s prescriptions; she had simply prepared and brought whatever Bulstrode ordered, and had done what he pointed out to her.",145,"Eliot, George",PR,1871,female,Male,Abel,22,abel had not before known anything of lydgate s prescriptions she had simply prepared and brought whatever bulstrode ordered and had done what he pointed out to her,English Literature,1850-1880,22_7,7,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
24,145,opium,She began now to ask what else she should do besides administering the opium.,145,"Eliot, George",PR,1871,female,Male,Abel,22,she began now to ask what else she should do besides administering the opium,English Literature,1850-1880,22_8,8,True,True,3,1.0,context_leaf_mcs60_ms1_nn10
25,145,opium,Bulstrode began to administer the opium according to Lydgate’s directions.,145,"Eliot, George",PR,1871,female,Male,Abel,23,bulstrode began to administer the opium according to lydgate s directions,English Literature,1850-1880,23_0,0,True,True,11,1.0,context_leaf_mcs60_ms1_nn10
25,145,opium,At the end of half an hour or more he called Mrs.,145,"Eliot, George",PR,1871,female,Male,Abel,23,at the end of half an hour or more he called mrs,English Literature,1850-1880,23_1,1,False,True,34,0.7836172583756912,context_leaf_mcs60_ms1_nn10
25,145,opium,"Abel had not before known anything of Lydgate’s prescriptions; she had simply prepared and brought whatever Bulstrode ordered, and had done what he pointed out to her.",145,"Eliot, George",PR,1871,female,Male,Abel,23,abel had not before known anything of lydgate s prescriptions she had simply prepared and brought whatever bulstrode ordered and had done what he pointed out to her,English Literature,1850-1880,23_4,4,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
25,145,opium,She began now to ask what else she should do besides administering the opium .,145,"Eliot, George",PR,1871,female,Male,Abel,23,she began now to ask what else she should do besides administering the opium,English Literature,1850-1880,23_5,5,True,True,3,1.0,context_leaf_mcs60_ms1_nn10
25,145,opium,"“Nothing at present, except the offer of the soup or the soda-water: you can come to me for further directions.",145,"Eliot, George",PR,1871,female,Male,Abel,23,nothing at present except the offer of the soup or the soda water you can come to me for further directions,English Literature,1850-1880,23_6,6,False,True,12,1.0,context_leaf_mcs60_ms1_nn10
26,145,opium,"The thought was, that he had not told Mrs.",145,"Eliot, George",PR,1871,female,Male,Abel,24,the thought was that he had not told mrs,English Literature,1850-1880,24_2,2,False,True,34,1.0,context_leaf_mcs60_ms1_nn10
26,145,opium,Abel when the doses of opium must cease.,145,"Eliot, George",PR,1871,female,Male,Abel,24,abel when the doses of opium must cease,English Literature,1850-1880,24_3,3,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
26,145,opium,"He took hold of the candlestick, but stood motionless for a long while.",145,"Eliot, George",PR,1871,female,Male,Abel,24,he took hold of the candlestick but stood motionless for a long while,English Literature,1850-1880,24_4,4,False,True,52,1.0,context_leaf_mcs60_ms1_nn10
27,145,opium,"“If you please, sir, should I have no brandy nor nothing to give the poor creetur?",145,"Eliot, George",PR,1871,female,Male,Bulstrode,25,if you please sir should i have no brandy nor nothing to give the poor creetur,English Literature,1850-1880,25_5,5,False,True,12,1.0,context_leaf_mcs60_ms1_nn10
27,145,opium,"He feels sinking away, and nothing else will he swaller—and but little strength in it, if he did—only the opium .",145,"Eliot, George",PR,1871,female,Male,Bulstrode,25,he feels sinking away and nothing else will he swaller and but little strength in it if he did only the opium,English Literature,1850-1880,25_6,6,True,True,1,0.8535179696776912,context_leaf_mcs60_ms1_nn10
27,145,opium,"And he says more and more he’s sinking down through the earth.” To her surprise, Mr.",145,"Eliot, George",PR,1871,female,Male,Bulstrode,25,and he says more and more he s sinking down through the earth to her surprise mr,English Literature,1850-1880,25_7,7,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
28,145,opium,"At a glance he knew that Raffles was not in the sleep which brings revival, but in the sleep which streams deeper and deeper into the gulf of death.",145,"Eliot, George",PR,1871,female,Male,Raffles,26,at a glance he knew that raffles was not in the sleep which brings revival but in the sleep which streams deeper and deeper into the gulf of death,English Literature,1850-1880,26_5,5,False,True,27,1.0,context_leaf_mcs60_ms1_nn10
28,145,opium,"He looked round the room and saw a bottle with some brandy in it, and the almost empty opium phial.",145,"Eliot, George",PR,1871,female,Male,Raffles,26,he looked round the room and saw a bottle with some brandy in it and the almost empty opium phial,English Literature,1850-1880,26_6,6,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
28,145,opium,"He put the phial out of sight, and carried the brandy-bottle down-stairs with him, locking it again in the wine-cooler.",145,"Eliot, George",PR,1871,female,Male,Raffles,26,he put the phial out of sight and carried the brandy bottle down stairs with him locking it again in the wine cooler,English Literature,1850-1880,26_7,7,False,True,12,0.9149730219857904,context_leaf_mcs60_ms1_nn10
29,145,opium,"more thorough utterance of what had gone on in his mind—entering fully into the fact that his treatment of the patient was opposed to the dominant practice, into his doubts at the last, his ideal of medical duty, and his uneasy consciousness that the acceptance of the money had made some difference in his private inclination and professional behavior, though not in his fulfilment of any publicly recognized obligation.",145,"Eliot, George",PR,1871,female,Female,Anonymous,27,more thorough utterance of what had gone on in his mind entering fully into the fact that his treatment of the patient was opposed to the dominant practice into his doubts at the last his ideal of medical duty and his uneasy consciousness that the acceptance of the money had made some difference in his private inclination and professional behavior though not in his fulfilment of any publicly recognized obligation,English Literature,1850-1880,27_0,0,False,True,2,0.5776735999587206,context_leaf_mcs60_ms1_nn10
29,145,opium,"“It has come to my knowledge since,” he added, “that Hawley sent some one to examine the housekeeper at Stone Court, and she said that she gave the patient all the opium in the phial I left, as well as a good deal of brandy.",145,"Eliot, George",PR,1871,female,Female,Anonymous,27,it has come to my knowledge since he added that hawley sent some one to examine the housekeeper at stone court and she said that she gave the patient all the opium in the phial i left as well as a good deal of brandy,English Literature,1850-1880,27_1,1,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
29,145,opium,"But that would not have been opposed to ordinary prescriptions, even of first-rate men.",145,"Eliot, George",PR,1871,female,Female,Anonymous,27,but that would not have been opposed to ordinary prescriptions even of first rate men,English Literature,1850-1880,27_2,2,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
30,145,anodyne,The name of the slough was Despond.”—BUNYAN.,145,"Eliot, George",PR,1871,female,Female,Rosamond,28,the name of the slough was despond bunyan,English Literature,1850-1880,28_2,2,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
30,145,anodyne,"When Rosamond was quiet, and Lydgate had left her, hoping that she might soon sleep under the effect of an anodyne , he went into the drawing-room to fetch a book which he had left there, meaning to spend the evening in his work-room, and he saw on the table Dorothea’s letter addressed to him.",145,"Eliot, George",PR,1871,female,Female,Rosamond,28,when rosamond was quiet and lydgate had left her hoping that she might soon sleep under the effect of an anodyne he went into the drawing room to fetch a book which he had left there meaning to spend the evening in his work room and he saw on the table dorothea s letter addressed to him,English Literature,1850-1880,28_3,3,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
30,145,anodyne,He had not ventured to ask Rosamond if Mrs.,145,"Eliot, George",PR,1871,female,Female,Rosamond,28,he had not ventured to ask rosamond if mrs,English Literature,1850-1880,28_4,4,False,True,34,1.0,context_leaf_mcs60_ms1_nn10
31,155,opium,We heard different rumours about him from time to time.,155,"Collins, Wilkie",PR,1868,female,Male,Anonymous,29,we heard different rumours about him from time to time,English Literature,1850-1880,29_4,4,False,True,17,0.942089225062678,context_leaf_mcs60_ms1_nn10
31,155,opium,Sometimes they said he was given up to smoking opium and collecting old books; sometimes he was reported to be trying strange things in chemistry; sometimes he was seen carousing and amusing himself among the lowest people in the lowest slums of London.,155,"Collins, Wilkie",PR,1868,female,Male,Anonymous,29,sometimes they said he was given up to smoking opium and collecting old books sometimes he was reported to be trying strange things in chemistry sometimes he was seen carousing and amusing himself among the lowest people in the lowest slums of london,English Literature,1850-1880,29_5,5,True,True,1,0.8042506379896902,context_leaf_mcs60_ms1_nn10
